Date,Area code,Indicator name,Area name,cases
06/05/2020,E06000006,Number of COVID-19 Daily lab-confirmed cases,Halton,1
05/05/2020,E09000021,Number of COVID-19 Daily lab-confirmed cases,Kingston upon Thames,1
05/05/2020,E09000020,Number of COVID-19 Daily lab-confirmed cases,Kensington and Chelsea,1
05/05/2020,E09000018,Number of COVID-19 Daily lab-confirmed cases,Hounslow,1
05/05/2020,E09000013,Number of COVID-19 Daily lab-confirmed cases,Hammersmith and Fulham,1
05/05/2020,E08000017,Number of COVID-19 Daily lab-confirmed cases,Doncaster,1
05/05/2020,E08000012,Number of COVID-19 Daily lab-confirmed cases,Liverpool,1
05/05/2020,E06000059,Number of COVID-19 Daily lab-confirmed cases,Dorset,1
05/05/2020,E06000058,Number of COVID-19 Daily lab-confirmed cases,"Bournemouth, Christchurch and Poole",1
05/05/2020,E06000046,Number of COVID-19 Daily lab-confirmed cases,Isle of Wight,1
05/05/2020,E06000041,Number of COVID-19 Daily lab-confirmed cases,Wokingham,1
05/05/2020,E06000040,Number of COVID-19 Daily lab-confirmed cases,Windsor and Maidenhead,1
05/05/2020,E06000036,Number of COVID-19 Daily lab-confirmed cases,Bracknell Forest,1
05/05/2020,E06000034,Number of COVID-19 Daily lab-confirmed cases,Thurrock,1
05/05/2020,E06000022,Number of COVID-19 Daily lab-confirmed cases,Bath and North East Somerset,1
05/05/2020,E06000017,Number of COVID-19 Daily lab-confirmed cases,Rutland,1
04/05/2020,E09000020,Number of COVID-19 Daily lab-confirmed cases,Kensington and Chelsea,1
04/05/2020,E09000014,Number of COVID-19 Daily lab-confirmed cases,Haringey,1
04/05/2020,E09000012,Number of COVID-19 Daily lab-confirmed cases,Hackney,1
04/05/2020,E08000022,Number of COVID-19 Daily lab-confirmed cases,North Tyneside,1
04/05/2020,E08000017,Number of COVID-19 Daily lab-confirmed cases,Doncaster,1
04/05/2020,E08000013,Number of COVID-19 Daily lab-confirmed cases,St. Helens,1
04/05/2020,E06000058,Number of COVID-19 Daily lab-confirmed cases,"Bournemouth, Christchurch and Poole",1
04/05/2020,E06000044,Number of COVID-19 Daily lab-confirmed cases,Portsmouth,1
04/05/2020,E06000036,Number of COVID-19 Daily lab-confirmed cases,Bracknell Forest,1
04/05/2020,E06000034,Number of COVID-19 Daily lab-confirmed cases,Thurrock,1
04/05/2020,E06000030,Number of COVID-19 Daily lab-confirmed cases,Swindon,1
04/05/2020,E06000017,Number of COVID-19 Daily lab-confirmed cases,Rutland,1
03/05/2020,E09000027,Number of COVID-19 Daily lab-confirmed cases,Richmond upon Thames,1
03/05/2020,E09000020,Number of COVID-19 Daily lab-confirmed cases,Kensington and Chelsea,1
03/05/2020,E09000013,Number of COVID-19 Daily lab-confirmed cases,Hammersmith and Fulham,1
03/05/2020,E09000012,Number of COVID-19 Daily lab-confirmed cases,Hackney,1
03/05/2020,E09000010,Number of COVID-19 Daily lab-confirmed cases,Enfield,1
03/05/2020,E08000013,Number of COVID-19 Daily lab-confirmed cases,St. Helens,1
03/05/2020,E06000056,Number of COVID-19 Daily lab-confirmed cases,Central Bedfordshire,1
03/05/2020,E06000046,Number of COVID-19 Daily lab-confirmed cases,Isle of Wight,1
03/05/2020,E06000044,Number of COVID-19 Daily lab-confirmed cases,Portsmouth,1
03/05/2020,E06000033,Number of COVID-19 Daily lab-confirmed cases,Southend-on-Sea,1
03/05/2020,E06000008,Number of COVID-19 Daily lab-confirmed cases,Blackburn with Darwen,1
02/05/2020,E09000027,Number of COVID-19 Daily lab-confirmed cases,Richmond upon Thames,1
02/05/2020,E09000025,Number of COVID-19 Daily lab-confirmed cases,Newham,1
02/05/2020,E09000019,Number of COVID-19 Daily lab-confirmed cases,Islington,1
02/05/2020,E09000013,Number of COVID-19 Daily lab-confirmed cases,Hammersmith and Fulham,1
02/05/2020,E09000007,Number of COVID-19 Daily lab-confirmed cases,Camden,1
02/05/2020,E09000002,Number of COVID-19 Daily lab-confirmed cases,Barking and Dagenham,1
02/05/2020,E08000033,Number of COVID-19 Daily lab-confirmed cases,Calderdale,1
02/05/2020,E08000031,Number of COVID-19 Daily lab-confirmed cases,Wolverhampton,1
02/05/2020,E06000057,Number of COVID-19 Daily lab-confirmed cases,Northumberland,1
02/05/2020,E06000042,Number of COVID-19 Daily lab-confirmed cases,Milton Keynes,1
02/05/2020,E06000034,Number of COVID-19 Daily lab-confirmed cases,Thurrock,1
02/05/2020,E06000026,Number of COVID-19 Daily lab-confirmed cases,Plymouth,1
02/05/2020,E06000024,Number of COVID-19 Daily lab-confirmed cases,North Somerset,1
02/05/2020,E06000017,Number of COVID-19 Daily lab-confirmed cases,Rutland,1
01/05/2020,E09000025,Number of COVID-19 Daily lab-confirmed cases,Newham,1
01/05/2020,E06000042,Number of COVID-19 Daily lab-confirmed cases,Milton Keynes,1
01/05/2020,E06000027,Number of COVID-19 Daily lab-confirmed cases,Torbay,1
01/05/2020,E06000017,Number of COVID-19 Daily lab-confirmed cases,Rutland,1
01/05/2020,E06000012,Number of COVID-19 Daily lab-confirmed cases,North East Lincolnshire,1
30/04/2020,E06000046,Number of COVID-19 Daily lab-confirmed cases,Isle of Wight,1
30/04/2020,E06000036,Number of COVID-19 Daily lab-confirmed cases,Bracknell Forest,1
30/04/2020,E06000027,Number of COVID-19 Daily lab-confirmed cases,Torbay,1
30/04/2020,E06000022,Number of COVID-19 Daily lab-confirmed cases,Bath and North East Somerset,1
30/04/2020,E06000015,Number of COVID-19 Daily lab-confirmed cases,Derby,1
29/04/2020,E08000033,Number of COVID-19 Daily lab-confirmed cases,Calderdale,1
29/04/2020,E06000032,Number of COVID-19 Daily lab-confirmed cases,Luton,1
29/04/2020,E06000022,Number of COVID-19 Daily lab-confirmed cases,Bath and North East Somerset,1
28/04/2020,E09000030,Number of COVID-19 Daily lab-confirmed cases,Tower Hamlets,1
28/04/2020,E09000012,Number of COVID-19 Daily lab-confirmed cases,Hackney,1
28/04/2020,E08000008,Number of COVID-19 Daily lab-confirmed cases,Tameside,1
28/04/2020,E06000052,Number of COVID-19 Daily lab-confirmed cases,Cornwall and Isles of Scilly,1
28/04/2020,E06000042,Number of COVID-19 Daily lab-confirmed cases,Milton Keynes,1
28/04/2020,E06000033,Number of COVID-19 Daily lab-confirmed cases,Southend-on-Sea,1
28/04/2020,E06000025,Number of COVID-19 Daily lab-confirmed cases,South Gloucestershire,1
27/04/2020,E09000007,Number of COVID-19 Daily lab-confirmed cases,Camden,1
27/04/2020,E06000043,Number of COVID-19 Daily lab-confirmed cases,Brighton and Hove,1
27/04/2020,E06000040,Number of COVID-19 Daily lab-confirmed cases,Windsor and Maidenhead,1
27/04/2020,E06000027,Number of COVID-19 Daily lab-confirmed cases,Torbay,1
26/04/2020,E09000033,Number of COVID-19 Daily lab-confirmed cases,Westminster,1
26/04/2020,E09000026,Number of COVID-19 Daily lab-confirmed cases,Redbridge,1
26/04/2020,E09000024,Number of COVID-19 Daily lab-confirmed cases,Merton,1
26/04/2020,E09000020,Number of COVID-19 Daily lab-confirmed cases,Kensington and Chelsea,1
26/04/2020,E09000016,Number of COVID-19 Daily lab-confirmed cases,Havering,1
26/04/2020,E09000007,Number of COVID-19 Daily lab-confirmed cases,Camden,1
26/04/2020,E09000002,Number of COVID-19 Daily lab-confirmed cases,Barking and Dagenham,1
26/04/2020,E06000024,Number of COVID-19 Daily lab-confirmed cases,North Somerset,1
26/04/2020,E06000016,Number of COVID-19 Daily lab-confirmed cases,Leicester,1
25/04/2020,E10000021,Number of COVID-19 Daily lab-confirmed cases,Northamptonshire,1
25/04/2020,E09000028,Number of COVID-19 Daily lab-confirmed cases,Southwark,1
25/04/2020,E09000019,Number of COVID-19 Daily lab-confirmed cases,Islington,1
25/04/2020,E09000012,Number of COVID-19 Daily lab-confirmed cases,Hackney,1
25/04/2020,E06000046,Number of COVID-19 Daily lab-confirmed cases,Isle of Wight,1
25/04/2020,E06000036,Number of COVID-19 Daily lab-confirmed cases,Bracknell Forest,1
25/04/2020,E06000018,Number of COVID-19 Daily lab-confirmed cases,Nottingham,1
25/04/2020,E06000006,Number of COVID-19 Daily lab-confirmed cases,Halton,1
24/04/2020,E09000030,Number of COVID-19 Daily lab-confirmed cases,Tower Hamlets,1
24/04/2020,E06000017,Number of COVID-19 Daily lab-confirmed cases,Rutland,1
23/04/2020,E09000027,Number of COVID-19 Daily lab-confirmed cases,Richmond upon Thames,1
23/04/2020,E06000017,Number of COVID-19 Daily lab-confirmed cases,Rutland,1
22/04/2020,E09000033,Number of COVID-19 Daily lab-confirmed cases,Westminster,1
22/04/2020,E06000043,Number of COVID-19 Daily lab-confirmed cases,Brighton and Hove,1
21/04/2020,E09000001,Number of COVID-19 Daily lab-confirmed cases,City of London,1
20/04/2020,E06000044,Number of COVID-19 Daily lab-confirmed cases,Portsmouth,1
20/04/2020,E06000022,Number of COVID-19 Daily lab-confirmed cases,Bath and North East Somerset,1
19/04/2020,E06000046,Number of COVID-19 Daily lab-confirmed cases,Isle of Wight,1
19/04/2020,E06000044,Number of COVID-19 Daily lab-confirmed cases,Portsmouth,1
19/04/2020,E06000034,Number of COVID-19 Daily lab-confirmed cases,Thurrock,1
19/04/2020,E06000032,Number of COVID-19 Daily lab-confirmed cases,Luton,1
19/04/2020,E06000012,Number of COVID-19 Daily lab-confirmed cases,North East Lincolnshire,1
18/04/2020,E06000033,Number of COVID-19 Daily lab-confirmed cases,Southend-on-Sea,1
18/04/2020,E06000031,Number of COVID-19 Daily lab-confirmed cases,Peterborough,1
17/04/2020,E06000046,Number of COVID-19 Daily lab-confirmed cases,Isle of Wight,1
17/04/2020,E06000033,Number of COVID-19 Daily lab-confirmed cases,Southend-on-Sea,1
16/04/2020,E06000027,Number of COVID-19 Daily lab-confirmed cases,Torbay,1
16/04/2020,E06000017,Number of COVID-19 Daily lab-confirmed cases,Rutland,1
16/04/2020,E06000012,Number of COVID-19 Daily lab-confirmed cases,North East Lincolnshire,1
13/04/2020,E06000046,Number of COVID-19 Daily lab-confirmed cases,Isle of Wight,1
13/04/2020,E06000017,Number of COVID-19 Daily lab-confirmed cases,Rutland,1
12/04/2020,E06000024,Number of COVID-19 Daily lab-confirmed cases,North Somerset,1
12/04/2020,E06000017,Number of COVID-19 Daily lab-confirmed cases,Rutland,1
11/04/2020,E06000027,Number of COVID-19 Daily lab-confirmed cases,Torbay,1
11/04/2020,E06000026,Number of COVID-19 Daily lab-confirmed cases,Plymouth,1
10/04/2020,E06000017,Number of COVID-19 Daily lab-confirmed cases,Rutland,1
08/04/2020,E06000017,Number of COVID-19 Daily lab-confirmed cases,Rutland,1
06/04/2020,E08000017,Number of COVID-19 Daily lab-confirmed cases,Doncaster,1
05/04/2020,E06000026,Number of COVID-19 Daily lab-confirmed cases,Plymouth,1
05/04/2020,E06000017,Number of COVID-19 Daily lab-confirmed cases,Rutland,1
04/04/2020,E06000022,Number of COVID-19 Daily lab-confirmed cases,Bath and North East Somerset,1
03/04/2020,E06000046,Number of COVID-19 Daily lab-confirmed cases,Isle of Wight,1
03/04/2020,E06000017,Number of COVID-19 Daily lab-confirmed cases,Rutland,1
02/04/2020,E06000046,Number of COVID-19 Daily lab-confirmed cases,Isle of Wight,1
02/04/2020,E06000012,Number of COVID-19 Daily lab-confirmed cases,North East Lincolnshire,1
31/03/2020,E09000001,Number of COVID-19 Daily lab-confirmed cases,City of London,1
31/03/2020,E06000046,Number of COVID-19 Daily lab-confirmed cases,Isle of Wight,1
31/03/2020,E06000044,Number of COVID-19 Daily lab-confirmed cases,Portsmouth,1
29/03/2020,E09000001,Number of COVID-19 Daily lab-confirmed cases,City of London,1
29/03/2020,E06000027,Number of COVID-19 Daily lab-confirmed cases,Torbay,1
29/03/2020,E06000017,Number of COVID-19 Daily lab-confirmed cases,Rutland,1
29/03/2020,E06000016,Number of COVID-19 Daily lab-confirmed cases,Leicester,1
29/03/2020,E06000005,Number of COVID-19 Daily lab-confirmed cases,Darlington,1
29/03/2020,E06000001,Number of COVID-19 Daily lab-confirmed cases,Hartlepool,1
28/03/2020,E08000023,Number of COVID-19 Daily lab-confirmed cases,South Tyneside,1
28/03/2020,E06000030,Number of COVID-19 Daily lab-confirmed cases,Swindon,1
28/03/2020,E06000012,Number of COVID-19 Daily lab-confirmed cases,North East Lincolnshire,1
27/03/2020,E09000001,Number of COVID-19 Daily lab-confirmed cases,City of London,1
27/03/2020,E06000046,Number of COVID-19 Daily lab-confirmed cases,Isle of Wight,1
27/03/2020,E06000001,Number of COVID-19 Daily lab-confirmed cases,Hartlepool,1
26/03/2020,E09000001,Number of COVID-19 Daily lab-confirmed cases,City of London,1
26/03/2020,E06000046,Number of COVID-19 Daily lab-confirmed cases,Isle of Wight,1
26/03/2020,E06000019,Number of COVID-19 Daily lab-confirmed cases,"Herefordshire, County of",1
26/03/2020,E06000017,Number of COVID-19 Daily lab-confirmed cases,Rutland,1
26/03/2020,E06000014,Number of COVID-19 Daily lab-confirmed cases,York,1
26/03/2020,E06000001,Number of COVID-19 Daily lab-confirmed cases,Hartlepool,1
25/03/2020,E08000037,Number of COVID-19 Daily lab-confirmed cases,Gateshead,1
25/03/2020,E06000046,Number of COVID-19 Daily lab-confirmed cases,Isle of Wight,1
25/03/2020,E06000031,Number of COVID-19 Daily lab-confirmed cases,Peterborough,1
25/03/2020,E06000027,Number of COVID-19 Daily lab-confirmed cases,Torbay,1
25/03/2020,E06000014,Number of COVID-19 Daily lab-confirmed cases,York,1
25/03/2020,E06000009,Number of COVID-19 Daily lab-confirmed cases,Blackpool,1
25/03/2020,E06000008,Number of COVID-19 Daily lab-confirmed cases,Blackburn with Darwen,1
25/03/2020,E06000007,Number of COVID-19 Daily lab-confirmed cases,Warrington,1
24/03/2020,E08000033,Number of COVID-19 Daily lab-confirmed cases,Calderdale,1
24/03/2020,E06000041,Number of COVID-19 Daily lab-confirmed cases,Wokingham,1
24/03/2020,E06000036,Number of COVID-19 Daily lab-confirmed cases,Bracknell Forest,1
24/03/2020,E06000024,Number of COVID-19 Daily lab-confirmed cases,North Somerset,1
24/03/2020,E06000017,Number of COVID-19 Daily lab-confirmed cases,Rutland,1
24/03/2020,E06000013,Number of COVID-19 Daily lab-confirmed cases,North Lincolnshire,1
24/03/2020,E06000010,Number of COVID-19 Daily lab-confirmed cases,"Kingston upon Hull, City of",1
24/03/2020,E06000009,Number of COVID-19 Daily lab-confirmed cases,Blackpool,1
23/03/2020,E08000011,Number of COVID-19 Daily lab-confirmed cases,Knowsley,1
23/03/2020,E06000058,Number of COVID-19 Daily lab-confirmed cases,"Bournemouth, Christchurch and Poole",1
23/03/2020,E06000041,Number of COVID-19 Daily lab-confirmed cases,Wokingham,1
23/03/2020,E06000017,Number of COVID-19 Daily lab-confirmed cases,Rutland,1
23/03/2020,E06000014,Number of COVID-19 Daily lab-confirmed cases,York,1
23/03/2020,E06000013,Number of COVID-19 Daily lab-confirmed cases,North Lincolnshire,1
23/03/2020,E06000009,Number of COVID-19 Daily lab-confirmed cases,Blackpool,1
23/03/2020,E06000005,Number of COVID-19 Daily lab-confirmed cases,Darlington,1
23/03/2020,E06000002,Number of COVID-19 Daily lab-confirmed cases,Middlesbrough,1
22/03/2020,E09000021,Number of COVID-19 Daily lab-confirmed cases,Kingston upon Thames,1
22/03/2020,E08000005,Number of COVID-19 Daily lab-confirmed cases,Rochdale,1
22/03/2020,E06000058,Number of COVID-19 Daily lab-confirmed cases,"Bournemouth, Christchurch and Poole",1
22/03/2020,E06000037,Number of COVID-19 Daily lab-confirmed cases,West Berkshire,1
22/03/2020,E06000027,Number of COVID-19 Daily lab-confirmed cases,Torbay,1
22/03/2020,E06000012,Number of COVID-19 Daily lab-confirmed cases,North East Lincolnshire,1
22/03/2020,E06000008,Number of COVID-19 Daily lab-confirmed cases,Blackburn with Darwen,1
21/03/2020,E10000008,Number of COVID-19 Daily lab-confirmed cases,Devon,1
21/03/2020,E09000021,Number of COVID-19 Daily lab-confirmed cases,Kingston upon Thames,1
21/03/2020,E08000001,Number of COVID-19 Daily lab-confirmed cases,Bolton,1
21/03/2020,E06000055,Number of COVID-19 Daily lab-confirmed cases,Bedford,1
21/03/2020,E06000050,Number of COVID-19 Daily lab-confirmed cases,Cheshire West and Chester,1
21/03/2020,E06000046,Number of COVID-19 Daily lab-confirmed cases,Isle of Wight,1
21/03/2020,E06000044,Number of COVID-19 Daily lab-confirmed cases,Portsmouth,1
21/03/2020,E06000033,Number of COVID-19 Daily lab-confirmed cases,Southend-on-Sea,1
21/03/2020,E06000027,Number of COVID-19 Daily lab-confirmed cases,Torbay,1
21/03/2020,E06000024,Number of COVID-19 Daily lab-confirmed cases,North Somerset,1
21/03/2020,E06000022,Number of COVID-19 Daily lab-confirmed cases,Bath and North East Somerset,1
21/03/2020,E06000014,Number of COVID-19 Daily lab-confirmed cases,York,1
21/03/2020,E06000012,Number of COVID-19 Daily lab-confirmed cases,North East Lincolnshire,1
21/03/2020,E06000009,Number of COVID-19 Daily lab-confirmed cases,Blackpool,1
21/03/2020,E06000007,Number of COVID-19 Daily lab-confirmed cases,Warrington,1
21/03/2020,E06000003,Number of COVID-19 Daily lab-confirmed cases,Redcar and Cleveland,1
21/03/2020,E06000002,Number of COVID-19 Daily lab-confirmed cases,Middlesbrough,1
20/03/2020,E08000037,Number of COVID-19 Daily lab-confirmed cases,Gateshead,1
20/03/2020,E08000026,Number of COVID-19 Daily lab-confirmed cases,Coventry,1
20/03/2020,E08000016,Number of COVID-19 Daily lab-confirmed cases,Barnsley,1
20/03/2020,E08000011,Number of COVID-19 Daily lab-confirmed cases,Knowsley,1
20/03/2020,E08000010,Number of COVID-19 Daily lab-confirmed cases,Wigan,1
20/03/2020,E08000002,Number of COVID-19 Daily lab-confirmed cases,Bury,1
20/03/2020,E06000057,Number of COVID-19 Daily lab-confirmed cases,Northumberland,1
20/03/2020,E06000049,Number of COVID-19 Daily lab-confirmed cases,Cheshire East,1
20/03/2020,E06000046,Number of COVID-19 Daily lab-confirmed cases,Isle of Wight,1
20/03/2020,E06000036,Number of COVID-19 Daily lab-confirmed cases,Bracknell Forest,1
20/03/2020,E06000030,Number of COVID-19 Daily lab-confirmed cases,Swindon,1
20/03/2020,E06000021,Number of COVID-19 Daily lab-confirmed cases,Stoke-on-Trent,1
20/03/2020,E06000020,Number of COVID-19 Daily lab-confirmed cases,Telford and Wrekin,1
20/03/2020,E06000014,Number of COVID-19 Daily lab-confirmed cases,York,1
20/03/2020,E06000013,Number of COVID-19 Daily lab-confirmed cases,North Lincolnshire,1
20/03/2020,E06000012,Number of COVID-19 Daily lab-confirmed cases,North East Lincolnshire,1
20/03/2020,E06000009,Number of COVID-19 Daily lab-confirmed cases,Blackpool,1
20/03/2020,E06000007,Number of COVID-19 Daily lab-confirmed cases,Warrington,1
20/03/2020,E06000006,Number of COVID-19 Daily lab-confirmed cases,Halton,1
20/03/2020,E06000001,Number of COVID-19 Daily lab-confirmed cases,Hartlepool,1
19/03/2020,E10000029,Number of COVID-19 Daily lab-confirmed cases,Suffolk,1
19/03/2020,E10000027,Number of COVID-19 Daily lab-confirmed cases,Somerset,1
19/03/2020,E08000036,Number of COVID-19 Daily lab-confirmed cases,Wakefield,1
19/03/2020,E08000023,Number of COVID-19 Daily lab-confirmed cases,South Tyneside,1
19/03/2020,E08000015,Number of COVID-19 Daily lab-confirmed cases,Wirral,1
19/03/2020,E08000013,Number of COVID-19 Daily lab-confirmed cases,St. Helens,1
19/03/2020,E08000005,Number of COVID-19 Daily lab-confirmed cases,Rochdale,1
19/03/2020,E06000058,Number of COVID-19 Daily lab-confirmed cases,"Bournemouth, Christchurch and Poole",1
